insert_i,recall
5366,0.630000
5367,0.790000
5368,0.650000
5369,0.650000
5370,0.580000
5371,0.510000
5372,0.690000
5373,0.640000
5374,0.480000
5375,0.630000
5376,0.750000
5377,0.580000
5378,0.730000
5379,0.540000
5380,0.540000
5381,0.610000
5382,0.710000
5383,0.690000
5384,0.710000
5385,0.540000
5386,0.470000
5387,0.620000
5388,0.640000
5389,0.610000
5390,0.600000
5391,0.680000
5392,0.530000
5393,0.660000
5394,0.670000
5395,0.660000
5396,0.740000
5397,0.680000
5398,0.740000
5399,0.460000
5400,0.590000
5401,0.660000
5402,0.500000
5403,0.530000
5404,0.670000
5405,0.460000
5406,0.580000
5407,0.690000
5408,0.630000
5409,0.570000
5410,0.670000
5411,0.470000
5412,0.690000
5413,0.510000
5414,0.490000
5415,0.660000
5416,0.350000
5417,0.420000
5418,0.740000
5419,0.710000
5420,0.730000
5421,0.620000
5422,0.710000
5423,0.290000
5424,0.320000
5425,0.320000
5426,0.480000
5427,0.490000
5428,0.680000
5429,0.670000
5430,0.580000
5431,0.710000
5432,0.700000
5433,0.480000
5434,0.500000
5435,0.590000
5436,0.750000
5437,0.600000
5438,0.660000
5439,0.700000
5440,0.240000
5441,0.710000
5442,0.570000
5443,0.520000
5444,0.730000
5445,0.500000
5446,0.520000
5447,0.690000
5448,0.550000
5449,0.630000
5450,0.620000
5451,0.520000
5452,0.650000
5453,0.480000
5454,0.620000
5455,0.670000
5456,0.680000
5457,0.600000
5458,0.310000
5459,0.650000
5460,0.630000
5461,0.440000
5462,0.500000
5463,0.600000
5464,0.320000
5465,0.570000
5466,0.580000
5467,0.720000
5468,0.550000
5469,0.480000
5470,0.660000
5471,0.560000
5472,0.460000
5473,0.690000
5474,0.510000
5475,0.680000
5476,0.480000
5477,0.750000
5478,0.640000
5479,0.640000
5480,0.740000
5481,0.650000
5482,0.600000
5483,0.660000
5484,0.680000
5485,0.640000
5486,0.480000
5487,0.550000
5488,0.680000
5489,0.560000
5490,0.450000
5491,0.670000
5492,0.600000
5493,0.550000
5494,0.620000
5495,0.650000
5496,0.340000
5497,0.610000
5498,0.680000
5499,0.460000
5500,0.710000
5501,0.640000
5502,0.630000
5503,0.630000
5504,0.620000
5505,0.430000
5506,0.610000
5507,0.360000
5508,0.630000
5509,0.630000
5510,0.490000
5511,0.640000
5512,0.790000
5513,0.580000
5514,0.670000
5515,0.560000
5516,0.520000
5517,0.650000
5518,0.520000
5519,0.750000
5520,0.390000
5521,0.650000
5522,0.780000
5523,0.460000
5524,0.670000
5525,0.430000
5526,0.380000
5527,0.600000
5528,0.390000
5529,0.690000
5530,0.670000
5531,0.740000
5532,0.530000
5533,0.560000
5534,0.690000
5535,0.580000
5536,0.700000
5537,0.730000
5538,0.460000
5539,0.670000
5540,0.320000
5541,0.770000
5542,0.540000
5543,0.510000
5544,0.490000
5545,0.700000
5546,0.640000
5547,0.620000
5548,0.510000
5549,0.550000
5550,0.650000
5551,0.730000
5552,0.610000
5553,0.590000
5554,0.530000
5555,0.560000
5556,0.620000
5557,0.680000
5558,0.620000
5559,0.610000
5560,0.610000
5561,0.640000
5562,0.300000
5563,0.670000
5564,0.620000
5565,0.690000
5566,0.710000
5567,0.580000
5568,0.420000
5569,0.720000
5570,0.600000
5571,0.470000
5572,0.680000
5573,0.340000
5574,0.640000
5575,0.540000
5576,0.720000
5577,0.770000
5578,0.610000
5579,0.740000
5580,0.530000
5581,0.610000
5582,0.600000
5583,0.420000
5584,0.560000
5585,0.430000
5586,0.470000
5587,0.450000
5588,0.720000
5589,0.650000
5590,0.530000
5591,0.670000
5592,0.690000
5593,0.610000
5594,0.640000
5595,0.510000
5596,0.550000
5597,0.670000
5598,0.610000
5599,0.630000
5600,0.700000
5601,0.610000
5602,0.710000
5603,0.620000
5604,0.460000
5605,0.720000
5606,0.530000
5607,0.690000
5608,0.630000
5609,0.660000
5610,0.680000
5611,0.630000
5612,0.670000
5613,0.540000
5614,0.730000
5615,0.660000
5616,0.590000
5617,0.690000
5618,0.690000
5619,0.640000
5620,0.660000
5621,0.610000
5622,0.740000
5623,0.570000
5624,0.660000
5625,0.600000
5626,0.330000
5627,0.400000
5628,0.640000
5629,0.510000
5630,0.650000
5631,0.640000
5632,0.700000
5633,0.610000
5634,0.690000
5635,0.560000
5636,0.600000
5637,0.680000
5638,0.430000
5639,0.490000
5640,0.400000
5641,0.680000
5642,0.540000
5643,0.700000
5644,0.620000
5645,0.670000
5646,0.570000
5647,0.620000
5648,0.630000
5649,0.730000
5650,0.680000
5651,0.660000
5652,0.710000
5653,0.550000
5654,0.680000
5655,0.650000
5656,0.680000
5657,0.460000
5658,0.470000
5659,0.640000
5660,0.510000
5661,0.440000
5662,0.720000
5663,0.630000
5664,0.680000
5665,0.720000
5666,0.480000
5667,0.730000
5668,0.650000
5669,0.660000
5670,0.650000
5671,0.290000
5672,0.680000
5673,0.600000
5674,0.390000
5675,0.640000
5676,0.380000
5677,0.490000
5678,0.220000
5679,0.390000
5680,0.590000
5681,0.690000
5682,0.660000
5683,0.650000
5684,0.420000
5685,0.550000
5686,0.570000
5687,0.380000
5688,0.660000
5689,0.590000
5690,0.580000
5691,0.650000
5692,0.590000
5693,0.690000
5694,0.680000
5695,0.660000
5696,0.650000
5697,0.620000
5698,0.510000
5699,0.670000
5700,0.690000
5701,0.660000
5702,0.520000
5703,0.740000
5704,0.290000
5705,0.670000
5706,0.550000
5707,0.650000
5708,0.660000
5709,0.650000
5710,0.510000
5711,0.740000
5712,0.660000
5713,0.530000
5714,0.610000
5715,0.570000
5716,0.500000
5717,0.400000
5718,0.560000
5719,0.560000
5720,0.610000
5721,0.650000
5722,0.680000
5723,0.370000
5724,0.360000
5725,0.570000
5726,0.380000
5727,0.650000
5728,0.370000
5729,0.530000
5730,0.650000
5731,0.600000
5732,0.400000
5733,0.370000
5734,0.640000
5735,0.520000
5736,0.620000
5737,0.630000
5738,0.570000
5739,0.680000
5740,0.680000
5741,0.590000
5742,0.720000
5743,0.670000
5744,0.680000
5745,0.640000
5746,0.640000
5747,0.640000
5748,0.740000
5749,0.620000
5750,0.520000
5751,0.570000
5752,0.600000
5753,0.720000
5754,0.560000
5755,0.630000
5756,0.460000
5757,0.750000
5758,0.670000
5759,0.640000
5760,0.530000
5761,0.660000
5762,0.660000
5763,0.590000
5764,0.640000
5765,0.670000
5766,0.610000
5767,0.660000
5768,0.600000
5769,0.650000
5770,0.530000
5771,0.660000
5772,0.650000
5773,0.430000
5774,0.650000
5775,0.650000
5776,0.430000
5777,0.620000
5778,0.680000
5779,0.380000
5780,0.460000
5781,0.390000
5782,0.670000
5783,0.620000
5784,0.630000
5785,0.640000
5786,0.390000
5787,0.550000
5788,0.650000
5789,0.510000
5790,0.670000
5791,0.580000
5792,0.380000
5793,0.600000
5794,0.750000
5795,0.360000
5796,0.640000
5797,0.270000
5798,0.500000
5799,0.660000
5800,0.680000
5801,0.600000
5802,0.690000
5803,0.480000
5804,0.630000
5805,0.710000
5806,0.630000
5807,0.430000
5808,0.570000
5809,0.660000
5810,0.440000
5811,0.650000
5812,0.550000
5813,0.390000
5814,0.570000
5815,0.260000
5816,0.650000
5817,0.610000
5818,0.720000
5819,0.610000
5820,0.450000
5821,0.670000
5822,0.640000
5823,0.510000
5824,0.620000
5825,0.650000
5826,0.540000
5827,0.710000
5828,0.540000
5829,0.380000
5830,0.280000
5831,0.680000
5832,0.640000
5833,0.690000
5834,0.340000
5835,0.640000
5836,0.500000
5837,0.640000
5838,0.630000
5839,0.200000
5840,0.650000
5841,0.640000
5842,0.460000
5843,0.550000
5844,0.500000
5845,0.610000
5846,0.630000
5847,0.540000
5848,0.580000
5849,0.630000
5850,0.660000
5851,0.610000
5852,0.630000
5853,0.630000
5854,0.640000
5855,0.610000
5856,0.670000
5857,0.590000
5858,0.650000
5859,0.540000
5860,0.730000
5861,0.630000
5862,0.780000
5863,0.710000
5864,0.620000
5865,0.550000
5866,0.610000
5867,0.480000
5868,0.410000
5869,0.610000
5870,0.610000
5871,0.580000
5872,0.550000
5873,0.390000
5874,0.410000
5875,0.620000
5876,0.240000
5877,0.680000
5878,0.640000
5879,0.510000
5880,0.510000
5881,0.640000
5882,0.670000
5883,0.650000
5884,0.640000
5885,0.590000
5886,0.630000
5887,0.600000
5888,0.700000
5889,0.470000
5890,0.670000
5891,0.660000
5892,0.620000
5893,0.560000
5894,0.620000
5895,0.370000
5896,0.420000
5897,0.600000
5898,0.590000
5899,0.530000
5900,0.630000
5901,0.530000
5902,0.540000
5903,0.460000
5904,0.620000
5905,0.350000
5906,0.500000
5907,0.490000
5908,0.530000
5909,0.670000
5910,0.640000
5911,0.490000
5912,0.360000
5913,0.600000
5914,0.750000
5915,0.570000
5916,0.560000
5917,0.670000
5918,0.690000
5919,0.480000
5920,0.630000
5921,0.750000
5922,0.360000
5923,0.580000
5924,0.620000
5925,0.610000
5926,0.550000
5927,0.460000
5928,0.440000
5929,0.570000
5930,0.690000
5931,0.430000
5932,0.610000
5933,0.400000
5934,0.660000
5935,0.620000
5936,0.460000
5937,0.680000
5938,0.670000
5939,0.420000
5940,0.490000
5941,0.630000
5942,0.700000
5943,0.690000
5944,0.580000
5945,0.420000
5946,0.640000
5947,0.540000
5948,0.510000
5949,0.670000
5950,0.650000
5951,0.620000
5952,0.740000
5953,0.350000
5954,0.580000
5955,0.690000
5956,0.550000
5957,0.710000
5958,0.470000
5959,0.410000
5960,0.630000
5961,0.370000
5962,0.690000
5963,0.410000
5964,0.500000
5965,0.620000
5966,0.770000
5967,0.610000
5968,0.650000
5969,0.620000
5970,0.670000
5971,0.620000
5972,0.560000
5973,0.610000
5974,0.500000
5975,0.690000
5976,0.490000
5977,0.570000
5978,0.630000
5979,0.640000
5980,0.620000
5981,0.350000
5982,0.690000
5983,0.680000
5984,0.350000
5985,0.550000
5986,0.750000
5987,0.690000
5988,0.650000
5989,0.230000
5990,0.390000
5991,0.640000
5992,0.690000
5993,0.600000
5994,0.790000
5995,0.510000
5996,0.640000
5997,0.670000
5998,0.640000
5999,0.640000
6000,0.660000
6001,0.520000
6002,0.620000
6003,0.670000
6004,0.120000
6005,0.220000
6006,0.280000
6007,0.640000
6008,0.700000
6009,0.600000
6010,0.620000
6011,0.410000
6012,0.660000
6013,0.500000
6014,0.580000
6015,0.690000
6016,0.480000
6017,0.650000
6018,0.590000
6019,0.620000
6020,0.790000
6021,0.630000
6022,0.480000
6023,0.480000
6024,0.680000
6025,0.650000
6026,0.620000
6027,0.650000
6028,0.600000
6029,0.600000
6030,0.510000
6031,0.550000
6032,0.560000
6033,0.660000
6034,0.530000
6035,0.650000
6036,0.640000
6037,0.590000
6038,0.660000
6039,0.520000
6040,0.640000
6041,0.540000
6042,0.600000
6043,0.610000
6044,0.570000
6045,0.630000
6046,0.310000
6047,0.580000
6048,0.610000
6049,0.670000
6050,0.640000
6051,0.680000
6052,0.600000
6053,0.650000
6054,0.510000
6055,0.590000
6056,0.610000
6057,0.530000
6058,0.570000
6059,0.500000
6060,0.630000
6061,0.660000
6062,0.340000
6063,0.670000
6064,0.650000
6065,0.670000
6066,0.510000
6067,0.620000
6068,0.610000
6069,0.700000
6070,0.310000
6071,0.300000
6072,0.380000
6073,0.680000
6074,0.530000
6075,0.460000
6076,0.680000
6077,0.370000
6078,0.620000
6079,0.470000
6080,0.580000
6081,0.200000
6082,0.550000
6083,0.600000
6084,0.510000
6085,0.490000
6086,0.600000
6087,0.390000
6088,0.250000
6089,0.270000
6090,0.610000
6091,0.530000
6092,0.630000
6093,0.340000
6094,0.660000
6095,0.440000
6096,0.670000
6097,0.460000
6098,0.610000
6099,0.250000
6100,0.510000
6101,0.630000
6102,0.360000
6103,0.580000
6104,0.620000
6105,0.670000
6106,0.490000
6107,0.680000
6108,0.670000
6109,0.590000
6110,0.570000
6111,0.670000
6112,0.570000
6113,0.550000
6114,0.670000
6115,0.390000
6116,0.610000
6117,0.530000
6118,0.630000
6119,0.610000
6120,0.480000
6121,0.370000
6122,0.740000
6123,0.240000
6124,0.260000
6125,0.590000
6126,0.660000
6127,0.610000
6128,0.690000
6129,0.480000
6130,0.660000
6131,0.610000
6132,0.340000
6133,0.740000
6134,0.590000
6135,0.670000
6136,0.470000
6137,0.440000
6138,0.500000
6139,0.530000
6140,0.460000
6141,0.640000
6142,0.490000
6143,0.720000
6144,0.550000
6145,0.580000
6146,0.420000
6147,0.620000
6148,0.630000
6149,0.680000
6150,0.650000
6151,0.780000
6152,0.600000
6153,0.500000
6154,0.360000
6155,0.620000
6156,0.360000
6157,0.630000
6158,0.580000
6159,0.640000
6160,0.620000
6161,0.680000
6162,0.360000
6163,0.720000
6164,0.640000
6165,0.630000
6166,0.670000
6167,0.490000
6168,0.710000
6169,0.750000
6170,0.370000
6171,0.660000
6172,0.580000
6173,0.660000
6174,0.580000
6175,0.710000
6176,0.500000
6177,0.580000
6178,0.610000
6179,0.500000
6180,0.540000
6181,0.610000
6182,0.440000
6183,0.650000
6184,0.560000
6185,0.520000
6186,0.530000
6187,0.590000
6188,0.580000
6189,0.400000
6190,0.670000
6191,0.650000
6192,0.570000
6193,0.570000
6194,0.670000
6195,0.340000
6196,0.600000
6197,0.570000
6198,0.710000
6199,0.570000
6200,0.670000
6201,0.670000
6202,0.550000
6203,0.620000
6204,0.600000
6205,0.620000
6206,0.630000
6207,0.620000
6208,0.650000
6209,0.540000
6210,0.330000
6211,0.470000
6212,0.330000
6213,0.630000
6214,0.590000
6215,0.660000
6216,0.690000
6217,0.560000
6218,0.600000
6219,0.600000
6220,0.530000
6221,0.660000
6222,0.510000
6223,0.630000
6224,0.590000
6225,0.500000
6226,0.710000
6227,0.660000
6228,0.580000
6229,0.620000
6230,0.540000
6231,0.600000
6232,0.630000
6233,0.630000
6234,0.590000
6235,0.670000
6236,0.650000
6237,0.280000
6238,0.470000
6239,0.680000
6240,0.500000
6241,0.670000
6242,0.630000
6243,0.630000
6244,0.640000
6245,0.670000
6246,0.660000
6247,0.600000
6248,0.330000
6249,0.400000
6250,0.250000
6251,0.470000
6252,0.380000
6253,0.560000
6254,0.630000
6255,0.660000
6256,0.660000
6257,0.680000
6258,0.420000
6259,0.130000
6260,0.590000
6261,0.570000
6262,0.580000
6263,0.440000
6264,0.580000
6265,0.700000
6266,0.390000
6267,0.630000
6268,0.330000
6269,0.590000
6270,0.780000
6271,0.530000
6272,0.330000
6273,0.660000
6274,0.510000
6275,0.550000
6276,0.620000
6277,0.620000
6278,0.730000
6279,0.590000
6280,0.600000
6281,0.550000
6282,0.570000
6283,0.530000
6284,0.530000
6285,0.360000
6286,0.610000
6287,0.550000
6288,0.610000
6289,0.610000
6290,0.320000
6291,0.590000
6292,0.570000
6293,0.360000
6294,0.610000
6295,0.690000
6296,0.660000
6297,0.630000
6298,0.570000
6299,0.650000
6300,0.410000
6301,0.620000
6302,0.650000
6303,0.530000
6304,0.430000
6305,0.190000
6306,0.580000
6307,0.590000
6308,0.640000
6309,0.590000
6310,0.580000
6311,0.640000
6312,0.610000
6313,0.630000
6314,0.640000
6315,0.610000
6316,0.600000
6317,0.650000
6318,0.630000
6319,0.720000
6320,0.570000
6321,0.530000
6322,0.640000
6323,0.620000
6324,0.650000
6325,0.640000
6326,0.310000
6327,0.580000
6328,0.560000
6329,0.210000
6330,0.510000
6331,0.440000
6332,0.620000
6333,0.550000
6334,0.500000
6335,0.490000
6336,0.560000
6337,0.670000
6338,0.470000
6339,0.190000
6340,0.560000
6341,0.620000
6342,0.760000
6343,0.620000
6344,0.600000
6345,0.550000
6346,0.600000
6347,0.590000
6348,0.630000
6349,0.600000
6350,0.520000
6351,0.360000
6352,0.620000
6353,0.650000
6354,0.620000
6355,0.550000
6356,0.620000
6357,0.630000
6358,0.550000
6359,0.440000
6360,0.610000
6361,0.620000
6362,0.700000
6363,0.590000
6364,0.580000
6365,0.670000
6366,0.710000
6367,0.630000
6368,0.370000
6369,0.510000
6370,0.500000
6371,0.630000
6372,0.660000
6373,0.470000
6374,0.470000
6375,0.320000
6376,0.610000
6377,0.570000
6378,0.520000
6379,0.440000
6380,0.590000
6381,0.420000
6382,0.560000
6383,0.630000
6384,0.450000
6385,0.620000
6386,0.460000
6387,0.660000
6388,0.290000
6389,0.480000
6390,0.380000
6391,0.300000
6392,0.600000
6393,0.500000
6394,0.570000
6395,0.430000
6396,0.520000
6397,0.580000
6398,0.470000
6399,0.580000
6400,0.560000
6401,0.670000
6402,0.530000
6403,0.650000
6404,0.600000
6405,0.390000
6406,0.490000
6407,0.580000
6408,0.120000
6409,0.660000
6410,0.610000
6411,0.670000
6412,0.580000
6413,0.620000
6414,0.470000
6415,0.570000
6416,0.610000
6417,0.570000
6418,0.320000
6419,0.730000
6420,0.640000
6421,0.200000
6422,0.570000
6423,0.200000
6424,0.630000
6425,0.580000
6426,0.430000
6427,0.710000
6428,0.750000
6429,0.640000
6430,0.420000
6431,0.540000
6432,0.700000
6433,0.620000
6434,0.570000
6435,0.500000
6436,0.250000
6437,0.570000
6438,0.600000
6439,0.300000
6440,0.400000
6441,0.630000
6442,0.700000
6443,0.690000
6444,0.310000
6445,0.530000
6446,0.660000
6447,0.530000
6448,0.630000
6449,0.570000
6450,0.190000
6451,0.480000
6452,0.220000
6453,0.580000
6454,0.650000
6455,0.700000
6456,0.340000
6457,0.600000
6458,0.570000
6459,0.680000
6460,0.590000
6461,0.610000
6462,0.340000
6463,0.540000
6464,0.640000
6465,0.610000
6466,0.560000
6467,0.450000
6468,0.530000
6469,0.710000
6470,0.680000
6471,0.490000
6472,0.620000
6473,0.500000
6474,0.180000
6475,0.460000
6476,0.610000
6477,0.560000
6478,0.560000
6479,0.120000
6480,0.740000
6481,0.630000
6482,0.600000
6483,0.330000
6484,0.650000
6485,0.650000
6486,0.370000
6487,0.280000
6488,0.720000
6489,0.640000
6490,0.320000
6491,0.610000
6492,0.650000
6493,0.540000
6494,0.420000
6495,0.440000
6496,0.490000
6497,0.560000
6498,0.410000
6499,0.500000
6500,0.540000
6501,0.480000
6502,0.610000
6503,0.370000
6504,0.690000
6505,0.650000
6506,0.640000
6507,0.560000
6508,0.310000
6509,0.560000
6510,0.550000
6511,0.140000
6512,0.310000
6513,0.420000
6514,0.630000
6515,0.530000
6516,0.580000
6517,0.690000
6518,0.690000
6519,0.600000
6520,0.490000
6521,0.460000
6522,0.530000
6523,0.620000
6524,0.650000
6525,0.580000
6526,0.570000
6527,0.540000
6528,0.400000
6529,0.570000
6530,0.280000
6531,0.550000
6532,0.500000
6533,0.650000
6534,0.510000
6535,0.640000
6536,0.490000
6537,0.700000
6538,0.640000
6539,0.620000
6540,0.560000
6541,0.640000
6542,0.690000
6543,0.420000
6544,0.390000
6545,0.360000
6546,0.630000
6547,0.580000
6548,0.380000
6549,0.120000
6550,0.660000
6551,0.270000
6552,0.630000
6553,0.260000
6554,0.710000
6555,0.610000
6556,0.610000
6557,0.610000
6558,0.480000
6559,0.520000
6560,0.330000
6561,0.550000
6562,0.610000
6563,0.370000
6564,0.500000
6565,0.480000
6566,0.340000
6567,0.600000
6568,0.520000
6569,0.600000
6570,0.550000
6571,0.690000
6572,0.400000
6573,0.550000
6574,0.620000
6575,0.580000
6576,0.590000
6577,0.560000
6578,0.500000
6579,0.350000
6580,0.320000
6581,0.510000
6582,0.490000
6583,0.560000
6584,0.570000
6585,0.610000
6586,0.620000
6587,0.520000
6588,0.640000
6589,0.580000
6590,0.510000
6591,0.640000
6592,0.650000
6593,0.620000
6594,0.550000
6595,0.540000
6596,0.450000
6597,0.670000
6598,0.640000
6599,0.640000
6600,0.610000
6601,0.310000
6602,0.470000
6603,0.600000
6604,0.510000
6605,0.620000
6606,0.590000
6607,0.390000
6608,0.520000
6609,0.600000
6610,0.550000
6611,0.600000
6612,0.640000
6613,0.550000
6614,0.430000
6615,0.600000
6616,0.760000
6617,0.540000
6618,0.580000
6619,0.610000
6620,0.630000
6621,0.690000
6622,0.670000
6623,0.680000
6624,0.220000
6625,0.630000
6626,0.300000
6627,0.570000
6628,0.510000
6629,0.650000
6630,0.530000
6631,0.600000
6632,0.700000
6633,0.630000
6634,0.340000
6635,0.510000
6636,0.530000
6637,0.690000
6638,0.640000
6639,0.590000
6640,0.620000
6641,0.640000
6642,0.400000
6643,0.670000
6644,0.670000
6645,0.360000
6646,0.650000
6647,0.600000
6648,0.600000
6649,0.450000
6650,0.660000
6651,0.540000
6652,0.320000
6653,0.380000
6654,0.530000
6655,0.560000
6656,0.610000
6657,0.620000
6658,0.400000
6659,0.300000
6660,0.480000
6661,0.530000
6662,0.530000
6663,0.640000
6664,0.720000
6665,0.560000
6666,0.600000
6667,0.670000
6668,0.570000
6669,0.460000
6670,0.620000
6671,0.480000
6672,0.600000
6673,0.580000
6674,0.570000
6675,0.630000
6676,0.650000
6677,0.550000
6678,0.570000
6679,0.520000
6680,0.460000
6681,0.550000
6682,0.670000
6683,0.570000
6684,0.400000
6685,0.730000
6686,0.550000
6687,0.480000
6688,0.240000
6689,0.660000
6690,0.540000
6691,0.470000
6692,0.560000
6693,0.410000
6694,0.320000
6695,0.570000
6696,0.560000
6697,0.640000
6698,0.620000
6699,0.280000
6700,0.630000
6701,0.550000
6702,0.630000
6703,0.630000
6704,0.490000
6705,0.710000
6706,0.670000
6707,0.400000
6708,0.630000
6709,0.590000
6710,0.570000
6711,0.660000
6712,0.610000
6713,0.500000
6714,0.620000
6715,0.290000
6716,0.610000
6717,0.550000
6718,0.590000
6719,0.100000
6720,0.580000
6721,0.610000
6722,0.670000
6723,0.660000
6724,0.590000
6725,0.550000
6726,0.660000
6727,0.620000
6728,0.610000
6729,0.610000
6730,0.700000
6731,0.540000
6732,0.490000
6733,0.540000
6734,0.650000
6735,0.660000
6736,0.200000
6737,0.250000
6738,0.640000
6739,0.350000
6740,0.590000
6741,0.370000
6742,0.470000
6743,0.460000
6744,0.610000
6745,0.550000
6746,0.420000
6747,0.620000
6748,0.540000
6749,0.640000
6750,0.650000
6751,0.560000
6752,0.540000
6753,0.420000
6754,0.600000
6755,0.630000
6756,0.590000
6757,0.350000
6758,0.510000
6759,0.650000
6760,0.640000
6761,0.570000
6762,0.670000
6763,0.570000
6764,0.370000
6765,0.440000
6766,0.680000
6767,0.460000
6768,0.710000
6769,0.590000
6770,0.590000
6771,0.440000
6772,0.640000
6773,0.660000
6774,0.390000
6775,0.580000
6776,0.360000
6777,0.620000
6778,0.390000
6779,0.650000
6780,0.430000
6781,0.600000
6782,0.730000
6783,0.510000
6784,0.700000
6785,0.520000
6786,0.630000
6787,0.600000
6788,0.600000
6789,0.380000
6790,0.560000
6791,0.320000
6792,0.540000
6793,0.500000
6794,0.340000
6795,0.620000
6796,0.550000
6797,0.580000
6798,0.630000
6799,0.550000
6800,0.640000
6801,0.340000
6802,0.630000
6803,0.620000
6804,0.550000
6805,0.620000
6806,0.620000
6807,0.150000
6808,0.590000
6809,0.690000
6810,0.500000
6811,0.490000
6812,0.640000
6813,0.490000
6814,0.520000
6815,0.540000
6816,0.540000
6817,0.610000
6818,0.640000
6819,0.590000
6820,0.580000
6821,0.340000
6822,0.530000
6823,0.680000
6824,0.600000
6825,0.430000
6826,0.520000
6827,0.590000
6828,0.500000
6829,0.580000
6830,0.630000
6831,0.710000
6832,0.490000
6833,0.290000
6834,0.440000
6835,0.480000
6836,0.680000
6837,0.560000
6838,0.600000
6839,0.640000
6840,0.670000
6841,0.530000
6842,0.490000
6843,0.640000
6844,0.590000
6845,0.640000
6846,0.520000
6847,0.660000
6848,0.620000
6849,0.530000
6850,0.140000
6851,0.340000
6852,0.340000
6853,0.530000
6854,0.610000
6855,0.340000
6856,0.450000
6857,0.230000
6858,0.600000
6859,0.680000
6860,0.580000
6861,0.610000
6862,0.350000
6863,0.600000
6864,0.520000
6865,0.620000
6866,0.230000
6867,0.470000
6868,0.610000
6869,0.560000
6870,0.650000
6871,0.600000
6872,0.580000
6873,0.720000
6874,0.600000
6875,0.640000
6876,0.620000
6877,0.640000
6878,0.230000
6879,0.540000
6880,0.620000
6881,0.760000
6882,0.390000
6883,0.470000
6884,0.370000
6885,0.610000
6886,0.600000
6887,0.690000
6888,0.620000
6889,0.600000
6890,0.630000
6891,0.110000
6892,0.510000
6893,0.510000
6894,0.630000
6895,0.680000
6896,0.670000
6897,0.460000
6898,0.540000
6899,0.500000
6900,0.580000
6901,0.410000
6902,0.390000
6903,0.640000
6904,0.560000
6905,0.640000
6906,0.530000
6907,0.450000
6908,0.480000
6909,0.550000
6910,0.620000
6911,0.530000
6912,0.610000
6913,0.610000
6914,0.530000
6915,0.670000
6916,0.580000
6917,0.620000
6918,0.650000
6919,0.580000
6920,0.580000
6921,0.590000
6922,0.440000
6923,0.570000
6924,0.580000
6925,0.530000
6926,0.570000
6927,0.340000
6928,0.530000
6929,0.760000
6930,0.540000
6931,0.540000
6932,0.640000
6933,0.530000
6934,0.590000
6935,0.260000
6936,0.400000
6937,0.440000
6938,0.590000
6939,0.330000
6940,0.570000
6941,0.520000
6942,0.590000
6943,0.530000
6944,0.600000
6945,0.660000
6946,0.530000
6947,0.570000
6948,0.580000
6949,0.570000
6950,0.650000
6951,0.620000
6952,0.610000
6953,0.310000
6954,0.680000
6955,0.560000
6956,0.710000
6957,0.540000
6958,0.540000
6959,0.620000
6960,0.460000
6961,0.530000
6962,0.330000
6963,0.620000
6964,0.610000
6965,0.440000
6966,0.550000
6967,0.590000
6968,0.540000
6969,0.570000
6970,0.500000
6971,0.500000
6972,0.620000
6973,0.610000
6974,0.580000
6975,0.610000
6976,0.520000
6977,0.560000
6978,0.310000
6979,0.460000
6980,0.580000
6981,0.480000
6982,0.590000
6983,0.500000
6984,0.490000
6985,0.510000
6986,0.660000
6987,0.590000
6988,0.620000
6989,0.680000
6990,0.570000
6991,0.650000
6992,0.610000
6993,0.380000
6994,0.630000
6995,0.300000
6996,0.520000
6997,0.630000
6998,0.320000
6999,0.620000
7000,0.590000
7001,0.610000
7002,0.600000
7003,0.580000
7004,0.220000
7005,0.460000
7006,0.510000
7007,0.610000
7008,0.470000
7009,0.520000
7010,0.230000
7011,0.570000
7012,0.570000
7013,0.590000
7014,0.400000
7015,0.470000
7016,0.640000
7017,0.520000
7018,0.740000
7019,0.380000
7020,0.400000
7021,0.630000
7022,0.550000
7023,0.600000
7024,0.520000
7025,0.310000
7026,0.610000
7027,0.590000
7028,0.360000
7029,0.660000
7030,0.470000
7031,0.620000
7032,0.430000
7033,0.320000
7034,0.400000
7035,0.530000
7036,0.580000
7037,0.350000
7038,0.520000
7039,0.580000
7040,0.630000
7041,0.430000
7042,0.680000
7043,0.470000
7044,0.610000
7045,0.590000
7046,0.570000
7047,0.530000
7048,0.570000
7049,0.600000
7050,0.520000
7051,0.610000
7052,0.310000
7053,0.640000
7054,0.550000
7055,0.570000
7056,0.620000
7057,0.310000
7058,0.270000
7059,0.600000
7060,0.520000
7061,0.550000
7062,0.560000
7063,0.590000
7064,0.270000
7065,0.660000
7066,0.580000
7067,0.510000
7068,0.560000
7069,0.620000
7070,0.580000
7071,0.670000
7072,0.510000
7073,0.570000
7074,0.580000
7075,0.540000
7076,0.560000
7077,0.600000
7078,0.260000
7079,0.560000
7080,0.300000
7081,0.600000
7082,0.670000
7083,0.650000
7084,0.370000
7085,0.540000
7086,0.500000
7087,0.550000
7088,0.660000
7089,0.670000
7090,0.530000
7091,0.320000
7092,0.220000
7093,0.560000
7094,0.350000
7095,0.310000
7096,0.470000
7097,0.570000
7098,0.470000
7099,0.630000
7100,0.460000
7101,0.570000
7102,0.430000
7103,0.520000
7104,0.520000
7105,0.700000
7106,0.240000
7107,0.600000
7108,0.680000
7109,0.470000
7110,0.560000
7111,0.520000
7112,0.590000
7113,0.650000
7114,0.600000
